"","player.x","n","player_id","team","team_id","position","SBgoals","SBapp","pos","player.y","club","total","rn","dist"
"1281","KELVIN EHIBHATIOMHAN",102,143843,"READING",2125,"F",4,34,"F","KELVIN EHIBHATIOMHAN","Reading",4,1395,0
"1282","LYNDON DYKES",101,80989,"BIRMINGHAM",291,"F",4,30,"F","LYNDON DYKES","Birmingham",4,1396,0
"1283","MARK O'MAHONY",98,166677,"READING",2125,"F",4,14,"F","MARK O'MAHONY","Portsmouth",4,1397,0
"1284","PROMISE OMOCHERE",101,117184,"BRISTOL ROVERS",388,"F",4,23,"F","PROMISE OMOCHERE","Bristol Rovers",4,1399,0
"1285","RHIAN BREWSTER",87,102580,"SHEFFIELD UNITED",2328,"F",4,42,"F","RHIAN BREWSTER","Sheffield United",4,1400,0
"1286","ROCCO VATA",95,143833,"WATFORD",2741,"F",4,37,"F","ROCCO VATA","Watford",4,1401,0
"1287","WILL KEANE",91,63576,"PRESTON",2054,"F",4,31,"F","WILL KEANE","Preston",4,1402,0
"1288","AARON DRINAN",113,104249,"SWINDON",2519,"F",3,31,"F","AARON DRINAN","Swindon",3,1403,0
"1289","ALI AL-HAMADI",85,146038,"IPSWICH",1372,"F",3,28,"F","ALI AL-HAMADI","Stoke",3,1404,0
"1290","BRANDON HANLAN",89,94485,"DONCASTER",800,"F",3,27,"F","BRANDON HANLAN","Wycombe",3,1407,0
"1291","CALLUM HENDRY",103,106890,"MILTON KEYNES DONS",2812,"F",3,31,"F","CALLUM HENDRY","Milton Keynes",3,1408,0
"1292","CHRISTIAN SAYDEE",87,126933,"WIGAN",2783,"F",3,31,"F","CHRISTIAN SAYDEE","Portsmouth",3,1410,0
"1293","DAJAUNE BROWN",113,174067,"DERBY",747,"F",2,18,"F","DAJAUNE BROWN","Derby",3,1411,0
"1294","DANIEL JEBBISON",89,137139,"PRESTON",2054,"F",3,34,"F","DANIEL JEBBISON","Bournemouth",3,1412,0
"1295","DOM BALLARD",99,144974,"SOUTHAMPTON",2471,"F",3,38,"F","DOM BALLARD","Cambridge",3,1413,0
"1296","GIDEON KODUA",89,167659,"WEST HAM",2802,"F",3,25,"F","GIDEON KODUA","Wycombe",3,1415,0
"1297","JACK MULDOON",95,76505,"HARROGATE",1222,"F",3,44,"F","JACK MULDOON","Harrogate",3,1416,0
"1298","JAMAL LOWE",67,66901,"SHEFFIELD WEDNESDAY",2330,"F",4,28,"F","JAMAL LOWE","Sheffield Wednesday",3,1417,0
"1299","JOE PIGOTT",95,68946,"LEYTON ORIENT",1537,"F",3,33,"F","JOE PIGOTT","Wimbledon",3,1418,0
"1300","JOE WESTLEY",97,188642,"BURNLEY",435,"F",2,16,"F","JOE WESTLEY","Swindon",3,1419,0
"1301","JOSEPH GBODE",91,146693,"GILLINGHAM",1098,"F",3,36,"F","JOSEPH GBODE","Gillingham",3,1421,0
"1302","JOSH DAVISON",71,126162,"TRANMERE",2598,"F",3,34,"F","JOSH DAVISON","Tranmere",3,1422,0
"1303","JOSH KELLY",87,99555,"WIMBLEDON",4194,"F",3,47,"F","JOSH KELLY","Wimbledon",3,1423,0
"1304","KIAN HARRATT",105,126250,"OLDHAM",1924,"F",1,25,"F","KIAN HARRATT","Oldham",3,1424,0
"1305","KYLIAN KOUASSI",95,143711,"BLACKPOOL",317,"F",3,30,"F","KYLIAN KOUASSI","Salford",3,1425,0
"1306","LOUIE MARSH",99,172180,"SHEFFIELD UNITED",2328,"F",3,19,"F","LOUIE MARSH","Fleetwood",3,1426,0
"1307","LUCAS AKINS",95,46484,"MANSFIELD",1723,"F",3,37,"F","LUCAS AKINS","Mansfield",3,1427,0
"1308","LYLE FOSTER",103,119246,"BURNLEY",435,"F",3,31,"F","LYLE FOSTER","Burnley",3,1429,0
"1309","MATEO JOSEPH",84,165965,"LEEDS",1524,"F",3,41,"F","MATEO JOSEPH","Leeds",3,1430,0
"1310","MATHYS TEL",107,144206,"TOTTENHAM",2590,"F",3,23,"F","MATHYS TEL","Tottenham",3,1431,0
"1311","NICLAS FULLKRUG",95,63855,"WEST HAM",2802,"F",3,20,"F","NICLAS FÜLLKRUG","West Ham",3,1432,0.0920634920634921
"1312","OLLIE PALMER",87,57862,"WREXHAM",2859,"F",3,28,"F","OLLIE PALMER","Wrexham",3,1433,0
"1313","PAUL GLATZEL",103,121903,"SWINDON",2519,"F",3,40,"F","PAUL GLATZEL","Swindon",3,1434,0
"1314","PAUL MULLIN",85,70542,"WIGAN",2783,"F",3,27,"F","PAUL MULLIN","Wrexham",3,1435,0
"1315","RYAN BOWMAN",74,52537,"CHELTENHAM",579,"F",3,19,"F","RYAN BOWMAN","Cheltenham",3,1436,0
"1316","SAM GALLAGHER",93,73520,"STOKE",2477,"F",3,22,"F","SAM GALLAGHER","Stoke",3,1437,0
"1317","SINCLAIR ARMSTRONG",99,145422,"BRISTOL CITY",376,"F",3,38,"F","SINCLAIR ARMSTRONG","Bristol City",3,1438,0
"1318","VADAINE OLIVER",95,65814,"BRADFORD",234,"F",3,28,"F","VADAINE OLIVER","Shrewsbury",3,1440,0
"1319","VICTOR ADEBOYEJO",91,78593,"BOLTON",354,"F",3,30,"F","VICTOR ADEBOYEJO","Bolton",3,1441,0
"1320","AARON CONNOLLY",93,107304,"LEYTON ORIENT",1537,"F",2,25,"F","AARON CONNOLLY","Millwall",2,1442,0
"1321","ALFIE LLOYD",105,136407,"QPR",2093,"F",2,31,"F","ALFIE LLOYD","QPR",2,1443,0
"1322","BRANDON NJOKU",95,172422,"CAMBRIDGE",483,"F",2,28,"F","BRANDON NJOKU","Cambridge",2,1445,0
"1323","CHARLIE MCNEILL",73,144388,"SHEFFIELD WEDNESDAY",2330,"F",2,7,"F","CHARLIE MCNEILL","Sheffield Wednesday",2,1447,0
"1324","COREY WHITELY",94,95540,"BROMLEY",335,"F",4,47,"F","COREY WHITELY","Bromley",2,1449,0
"1325","DANIEL ADU-ADJEI",97,171205,"BOURNEMOUTH",359,"F",2,16,"F","DANIEL ADU-ADJEI","Carlisle",2,1450,0
"1326","EMRE TEZGEL",99,149144,"STOKE",2477,"F",2,17,"F","EMRE TEZGEL","Stoke",2,1452,0
"1327","ENES UNAL",93,71736,"BOURNEMOUTH",359,"F",2,17,"F","ENES ÜNAL","Bournemouth",2,1453,0.0740740740740742
"1328","FABIO TAVARES",100,115879,"BURTON",427,"F",2,12,"F","FABIO TAVARES","Burton",2,1454,0
"1329","FALLY MAYULU",93,179095,"BRISTOL CITY",376,"F",2,17,"F","FALLY MAYULU","Bristol City",2,1455,0
"1330","FEDERICO CHIESA",109,90253,"LIVERPOOL",1563,"F",2,14,"F","FEDERICO CHIESA","Liverpool",2,1456,0
"1331","HARVEY SAUNDERS",77,100535,"TRANMERE",2598,"F",2,40,"F","HARVEY SAUNDERS","Tranmere",2,1458,0
"1332","HWANG HEE-CHAN",91,89327,"WOLVES",2848,"F",2,25,"F","HEE-CHAN HWANG","Wolves",2,1459,0.206349206349206
"1333","ISAAK DAVIES",105,137608,"CARDIFF",485,"F",2,10,"F","ISAAC DAVIES","Cardiff",2,1460,0.0555555555555557
"1334","JAKE BEESLEY",84,75654,"BURTON",427,"F",2,26,"F","JAKE BEESLEY","Blackpool",2,1461,0
"1335","JOE TAYLOR",104,145236,"HUDDERSFIELD",1309,"F",2,28,"F","JOE TAYLOR","Huddersfield",2,1464,0
"1336","JORDAN RHODES",91,46684,"BLACKPOOL",317,"F",2,38,"F","JORDAN RHODES","Mansfield",2,1465,0
"1337","JULIAN LARSSON",98,181233,"BURTON",427,"F",2,12,"F","JULIAN LARSSON","Burton",2,1466,0
"1338","LUKAS JUTKIEWICZ",97,43635,"BIRMINGHAM",291,"F",2,21,"F","LUKAS JUTKIEWICZ","Birmingham",2,1467,0
"1339","MAMADOU DOUMBIA",97,191105,"WATFORD",2741,"F",2,22,"F","MAMADOU DOUMBIA","Watford",2,1468,0
"1340","MASON BURSTOW",93,144491,"HULL",1310,"F",2,32,"F","MASON BURSTOW","Hull",2,1469,0
"1341","MICHAEL MELLON",93,171864,"BURNLEY",435,"F",2,18,"F","MICHAEL MELLON","Bradford",2,1470,0
"1342","MICHAEL OBAFEMI",121,100078,"BURNLEY",435,"F",2,31,"F","MICHAEL OBAFEMI","Plymouth",2,1471,0
"1343","NICKE KABAMBA",98,79543,"BROMLEY",335,"F",3,20,"F","NICKE KABAMBA","Bromley",2,1474,0
"1344","NORMAN BASSETTE",97,171252,"COVENTRY",621,"F",2,29,"F","NORMAN BASSETTE","Coventry",2,1475,0
"1345","RUARI PATON",90,100709,"PORT VALE",2083,"F",2,21,"F","RUARI PATON","Port Vale",2,1477,0
"1346","RYAN LOFT",91,90316,"CAMBRIDGE",483,"F",2,33,"F","RYAN LOFT","Cambridge",2,1478,0
"1347","SAM VOKES",83,45720,"GILLINGHAM",1098,"F",2,8,"F","SAM VOKES","Wycombe",2,1479,0
"1348","SOL SOLOMON",81,171213,"TRANMERE",2598,"F",2,16,"F","SOL SOLOMON","Tranmere",2,1480,0
"1349","TOM CURSONS",97,202052,"HARROGATE",1222,"F",2,16,"F","TOM CURSONS","Harrogate",2,1481,0
"1350","TOM NICHOLS",101,59408,"SWINDON",2519,"F",2,26,"F","TOM NICHOLS","Swindon",2,1482,0
"1351","WILLIAM OSULA",97,139385,"NEWCASTLE",1823,"F",2,19,"F","WILLIAM OSULA","Newcastle",2,1483,0
"1352","ZAN CELAR",97,104682,"QPR",2093,"F",2,22,"F","ZAN CELAR","QPR",2,1484,0
"1353","ADRIEN THIBAUT",101,196978,"CREWE",652,"F",1,19,"F","ADRIEN THIBAUT","Crewe",1,1485,0
"1354","ASHLEY BARNES",115,46576,"BURNLEY",435,"F",1,24,"F","ASHLEY BARNES","Burnley",1,1486,0
"1355","BOJAN RADULOVIC",94,114312,"HUDDERSFIELD",1309,"F",1,18,"F","BOJAN RADULOVIĆ","Huddersfield",1,1487,0.0444444444444445
"1356","BOTAN AMEEN",111,198036,"SWINDON",2519,"F",1,14,"F","BOTAN AMEEN","Swindon",1,1488,0
"1357","CALLUM MORTON",98,108105,"SALFORD",4880,"F",1,8,"F","CALLUM MORTON","Northampton",1,1489,0
"1358","CHUKS ANEKE",97,62456,"CHARLTON",527,"F",1,30,"F","CHUKS ANEKE","Charlton",1,1491,0
"1359","CONOR MCALENY",102,53086,"SALFORD",4880,"F",1,30,"F","CONOR MCALENY","Salford",1,1492,0
"1360","CONNOR MAHONEY",79,72094,"BARROW",392,"F",1,31,"F","CONOR MCALENY","Salford",1,1492,0.153013653013653
"1361","DAMOLA AJAYI",87,166970,"DONCASTER",800,"F",1,1,"F","DAMOLA AJAYI","Tottenham",1,1493,0
"1362","DANIEL KANU",101,156660,"CHARLTON",527,"F",1,18,"F","DANIEL KANU","Charlton",1,1494,0
"1363","DANNY HYLTON",95,44878,"CHARLTON",527,"F",1,8,"F","DANNY HYLTON","Charlton",1,1495,0
"1364","DANNY WARD",106,52017,"HUDDERSFIELD",1309,"F",1,16,"F","DANNY WARD","Huddersfield",1,1497,0
"1365","DARYL DIKE",89,128913,"WEST BROMWICH ALBION",2744,"F",1,11,"F","DARYL DIKE","West Bromwich",1,1498,0
"1366","DIVIN MUBAMA",89,165926,"STOKE",2477,"F",1,2,"F","DIVIN MUBAMA","Manchester City",1,1499,0
"1367","EVAN FERGUSON",127,123302,"BRIGHTON",381,"F",1,23,"F","EVAN FERGUSON","Brighton",1,1500,0
"1368","GUSTAV LINDGREN",91,172555,"PETERBOROUGH",1996,"F",1,14,"F","GUSTAV LINDGREN","Peterborough",1,1501,0
"1369","HARRY CORNICK",97,72467,"BRISTOL CITY",376,"F",1,5,"F","HARRY CORNICK","Bristol City",1,1502,0
"1370","HARRY LEONARD",111,163827,"BLACKBURN",308,"F",1,10,"F","HARRY LEONARD","Blackburn",1,1503,0
"1371","IKE UGBO",69,96786,"SHEFFIELD WEDNESDAY",2330,"F",1,38,"F","IKE UGBO","Sheffield Wednesday",1,1504,0
"1372","PAIK SEUNG-HO",71,105545,"BIRMINGHAM",291,"M",1,46,"F","IKE UGBO","Sheffield Wednesday",1,1504,0.243131868131868
"1373","JACOB WAKELING",93,136746,"PETERBOROUGH",1996,"F",1,18,"F","JACOB WAKELING","Gillingham",1,1507,0
"1374","JAY BIRD",96,108272,"SALFORD",4880,"F",1,17,"F","JAY BIRD","Exeter",1,1508,0
"1375","JAYDEN DANNS",99,170376,"LIVERPOOL",1563,"F",1,3,"F","JAYDEN DANNS","Liverpool",1,1509,0
"1376","JOE GARDNER",93,181223,"MANSFIELD",1723,"F",1,11,"F","JOE GARDNER","Lincoln",1,1510,0
"1377","JORDAN BOWERY",56,49760,"MANSFIELD",1723,"D",1,48,"F","JORDAN BOWERY","Mansfield",1,1511,0
"1378","JORDAN HUGILL",77,72606,"ROTHERHAM",2180,"F",1,29,"F","JORDAN HUGILL","Rotherham",1,1512,0
"1379","JOSH GORDON",81,107782,"WALSALL",2737,"F",1,11,"F","JOSH GORDON","Walsall",1,1513,0
"1380","JOSHUA KAYODE",79,107021,"ROTHERHAM",2180,"F",1,18,"F","JOSHUA KAYODE","Shrewsbury",1,1514,0
"1381","KANE DRUMMOND",103,141224,"OLDHAM",1924,"F",1,17,"F","KANE DRUMMOND","Chesterfield",1,1515,0
"1382","KIAN HARRATT",105,126250,"OLDHAM",1924,"F",1,25,"F","KIAN HARRATT","Fleetwood",1,1517,0
"1383","LARS-JORGEN SALVESEN",105,77497,"DERBY",747,"F",1,8,"F","LARS-JØRGEN SALVESEN","Derby",1,1519,0.0333333333333334
"1384","LOUIS APPERE",93,95180,"STEVENAGE",2499,"F",1,18,"F","LOUIS APPERE","Stevenage",1,1520,0
"1385","LUKE NORRIS",69,59417,"TRANMERE",2598,"F",1,15,"F","LUKE NORRIS","Tranmere",1,1521,0
"1386","MACAULAY LANGSTAFF",95,106176,"MILLWALL",1699,"F",1,36,"F","MACAULAY LANGSTAFF","Millwall",1,1522,0
"1387","MARCUS FORSS",106,96132,"MIDDLESBROUGH",1697,"F",1,25,"F","MARCUS FORSS","Middlesbrough",1,1525,0
"1388","MIKEY MOORE",119,180692,"TOTTENHAM",2590,"F",1,19,"F","MIKEY MOORE","Tottenham",1,1527,0
"1389","MICHAIL ANTONIO",93,51133,"WEST HAM",2802,"F",1,15,"F","MIKHAIL ANTONIO","West Ham",1,1528,0.0444444444444445
"1390","MO FAAL",93,133548,"WREXHAM",2859,"F",1,10,"F","MO FAAL","West Bromwich",1,1529,0
"1391","OLE ROMENIJ",87,134326,"OXFORD",1964,"F",1,14,"F","OLE ROMENY","Oxford",1,1530,0.093939393939394
"1392","OLIVER HAWKINS",89,78816,"BARNET",344,"F",1,26,"F","OLIVER HAWKINS","Gillingham",1,1531,0
"1393","PATSON DAKA",111,107379,"LEICESTER",1527,"F",1,25,"F","PATSON DAKA","Leicester",1,1533,0
"1394","RHYS HEALEY",98,72640,"HUDDERSFIELD",1309,"F",1,9,"F","RHYS HEALEY","Huddersfield",1,1534,0
"1395","ROSS STEWART",109,115492,"SOUTHAMPTON",2471,"F",1,13,"F","ROSS STEWART","Southampton",1,1535,0
"1396","RYAN MMAEE",91,82895,"STOKE",2477,"F",1,4,"F","RYAN MMAEE","Stoke",1,1536,0
"1397","RYAN ONE",101,163415,"SHEFFIELD UNITED",2328,"F",1,14,"F","RYAN ONE","Sheffield United",1,1537,0
"1398","SAM COSGROVE",105,80290,"BARNSLEY",208,"F",1,29,"F","SAM COSGROVE","Barnsley",1,1539,0
"1399","SONNY COX",94,133477,"EXETER",947,"F",1,24,"F","SONNY COX","Exeter",1,1540,0
"1400","SONNY FINCH",110,165690,"MIDDLESBROUGH",1697,"F",1,6,"F","SONNY FINCH","Milton Keynes",1,1541,0
"1401","TAIWO AWONIYI",87,88816,"NOTTINGHAM FOREST",1845,"F",2,32,"F","TAIWO AWONIYI","Nottingham Forest",1,1542,0
"1402","THOMAS WADDINGHAM",83,172476,"PORTSMOUTH",2049,"F",1,5,"F","THOMAS WADDINGHAM","Portsmouth",1,1544,0
"1403","TOM BRADSHAW",95,51785,"OXFORD",1964,"F",1,24,"F","TOM BRADSHAW","Millwall",1,1546,0
"1404","TYLER ROBERTS",93,82907,"BIRMINGHAM",291,"F",1,29,"F","TYLER ROBERTS","Northampton",1,1548,0
"1405","TYREECE SIMPSON",97,125088,"STEVENAGE",2499,"F",2,41,"F","TYREECE SIMPSON","Colchester",1,1549,0
"1406","WILL LANKSHEAR",99,166588,"TOTTENHAM",2590,"F",1,17,"F","WILL LANKSHEAR","Tottenham",1,1550,0
"1407","ZEKI AMDOUNI",107,140326,"BURNLEY",435,"F",2,13,"F","ZEKI AMDOUNI","Burnley",1,1551,0
