"num","pos","player.x","player.y","club","team","league","total","player_id","dist","check_needed"
1344,"F","DAVID STRELEC","DAVID STRELEC","Middlesbrough","Middlesbrough","CH",8,121536,0,FALSE
1345,"F","DEVANTE COLE","DEVANTE COLE","Luton","Luton","L1",8,77348,0,FALSE
1346,"F","FREDDIE DRAPER","FREDDIE DRAPER","Lincoln","Lincoln","CH",8,137310,0,FALSE
1347,"F","HARRY MCKIRDY","HARRY MCKIRDY","Crawley","Crawley","L2",8,96455,0,FALSE
1348,"F","JOSH SARGENT","JOSH LAURENT","Norwich","Burnley","CH",8,74251,0.111111111111111,TRUE
1349,"F","KEVIN SCHADE","KEVIN SCHADE","Brentford","Brentford","PL",8,136591,0,FALSE
1350,"F","KYLE JOSEPH","KYLE JOSEPH","Hull","Middlesbrough","CH",8,133312,0,FALSE
1351,"F","LOUIS APPERE","LOUIS APPERE","Cambridge","Cambridge","L1",8,95180,0,FALSE
1352,"F","MICAH MBICK","MICAH MBICK","Colchester","Charlton","CH",8,185807,0,FALSE
1353,"F","MIKE FONDOP","MIKE FONDOP","Oldham","Oldham","L2",8,92237,0,FALSE
1354,"F","MILUTIN OSMAJIC","MILUTIN OSMAJIC","Preston","Preston","CH",8,122552,0,FALSE
1355,"F","OMAR MARMOUSH","OMAR MARMOUSH","Manchester City","Manchester City","PL",8,129893,0,FALSE
1356,"F","PADDY MADDEN","PADDY MADDEN","Accrington","Accrington","L2",8,55027,0,FALSE
1357,"F","THIERNO BARRY","THIERNO BARRY","Everton","Everton","PL",8,179578,0,FALSE
1358,"F","TOM BLOXHAM","TOM BLOXHAM","Blackpool","Blackpool","L1",8,134142,0,FALSE
1359,"F","TOM EAVES","TOM EAVES","Northampton","Northampton","L2",8,52855,0,FALSE
1360,"F","WILL SWAN","WILL SWAN","Bradford","Bradford","L1",8,136564,0,FALSE
1362,"F","AARON PRESSLEY","AARON PRESSLEY","Walsall","Walsall","L2",7,125064,0,FALSE
1363,"F","ADAMA SIDIBEH","ADAMA SIDIBEH","Stockport","Stockport","L1",7,189156,0,FALSE
1364,"F","ALFIE MAY","ALFIE MAY","Huddersfield","Doncaster","L1",7,85708,0,FALSE
1365,"F","ANDRI GUDJOHNSEN","ANDRI GUDJOHNSEN","Blackburn","Blackburn","CH",7,144567,0,FALSE
1366,"F","BRIAN BROBBEY","BRIAN BROBBEY","Sunderland","Sunderland","PL",7,121665,0,FALSE
1367,"F","CALLUM WILSON","CALLUM WILSON","West Ham","Brentford","PL",7,51997,0,FALSE
1368,"F","CHARLIE KELMAN","CHARLIE KELMAN","Charlton","Charlton","CH",7,117404,0,FALSE
1369,"F","DONYELL MALEN","ED NOLAN","Aston Villa","Preston","CH",7,212632,0.253205128205128,TRUE
1370,"F","FABIO TAVARES","FABIO TAVARES","Burton","Rotherham","L2",7,115879,0,FALSE
1371,"F","GEORGE MILLER","GEORGE MILLER","Cheltenham","Cheltenham","L2",7,89639,0,FALSE
1372,"F","JERRY YATES","JERRY YATES","Sheffield Wednesday","Luton","L1",7,80225,0,FALSE
1373,"F","JOSH MAGENNIS","JOSH MAGENNIS","Exeter","Stevenage","L1",7,47648,0,FALSE
1374,"F","KAI HAVERTZ","KAI HAVERTZ","Arsenal","Arsenal","PL",7,96629,0,FALSE
1375,"F","KANE DRUMMOND","KANE DRUMMOND","Oldham","Oldham","L2",7,141224,0,FALSE
1377,"F","NAHKI WELLS","NAHKI WELLS","Luton","Luton","L1",7,58194,0,FALSE
1378,"F","RHIAN BREWSTER","RHIAN BREWSTER","Derby","Derby","CH",7,102580,0,FALSE
1379,"F","SHAYNE LAVERY","SHAYNE LAVERY","Cambridge","Cambridge","L1",7,84397,0,FALSE
1380,"F","STEPHEN HUMPHRYS","STEPHEN HUMPHRYS","Bradford","Bradford","L1",7,100006,0,FALSE
1381,"F","TATY CASTELLANOS","MATTY STEVENS","West Ham","Wimbledon","L1",7,77819,0.23525641025641,TRUE
1382,"F","TYLER SMITH","TYLON SMITH","Rochdale","QPR","CH",7,208647,0.121212121212121,TRUE
1383,"F","ADAM IDAH","ADAM IDAH","Swansea","Swansea","CH",6,123798,0,FALSE
1384,"F","BEN WAINE","BEN WAINE","Port Vale","Port Vale","L2",6,114477,0,FALSE
1385,"F","CAMERON ARCHER","CAMERON ARCHER","Southampton","Southampton","CH",6,124901,0,FALSE
1386,"F","CHED EVANS","CHED EVANS","Fleetwood","Fleetwood","L2",6,47379,0,FALSE
1387,"F","DANIEL JEBBISON","DANIEL JEBBISON","Preston","Bournemouth","PL",6,137139,0,FALSE
1388,"F","DOMINIC SOLANKE","DOMINIC SOLANKE","Tottenham","Tottenham","PL",6,78519,0,FALSE
1389,"F","EVANILSON","EVANILSON","Bournemouth","Bournemouth","PL",6,134073,0,FALSE
1390,"F","GABRIEL JESUS","GABRIEL JESUS","Arsenal","Arsenal","PL",6,91392,0,FALSE
1391,"F","JOE QUIGLEY","JOE QUIGLEY","Bristol Rovers","Bristol Rovers","L2",6,86860,0,FALSE
1392,"F","JOHNNY KENNY","NOHAN KENNEH","Bolton","Tranmere","L2",6,136089,0.222222222222222,TRUE
1393,"F","JORDAN AYEW","JORDAN AYEW","Leicester","Leicester","L1",6,56636,0,FALSE
1394,"F","JOSH MAJA","JOSH MARCH","West Bromwich","Crewe","L2",6,123635,0.174074074074074,TRUE
1395,"F","JOSH WOODS","JOSH WOODS","Accrington","Accrington","L2",6,143308,0,FALSE
1397,"F","NATHANIEL OPOKU","NATHANIEL OPOKU","Newport","Newport","L2",6,174194,0,FALSE
1398,"F","NIALL ENNIS","NIALL ENNIS","Blackpool","Blackpool","L1",6,105846,0,FALSE
1399,"F","OMAR BUGIEL","OMAR BOGLE","Wimbledon","Crewe","L2",6,79428,0.130976430976431,TRUE
1400,"F","PATSON DAKA","JASON SRAHA","Leicester","Burton","L1",6,143949,0.242424242424243,TRUE
1401,"F","RAYAN KOLLI","RAYAN KOLLI","QPR","QPR","CH",6,182241,0,FALSE
1402,"F","TOLU AROKODARE","TAYLOR MOORE","Wolves","Bristol Rovers","L2",6,82581,0.217460317460317,TRUE
1403,"F","TOM CANNON","THOMAS CANNON","Sheffield United","Sheffield United","CH",6,144978,0.126923076923077,FALSE
1404,"F","TYRESE CAMPBELL","TYRESE CAMPBELL","Sheffield United","Sheffield United","CH",6,96074,0,FALSE
1405,"F","WILL DAVIES","WILL DAVIES","Fleetwood","Fleetwood","L2",6,167207,0,FALSE
1406,"F","WILSON ISIDOR","WILSON ISIDOR","Sunderland","Sunderland","PL",6,116183,0,FALSE
1407,"F","BRANDON HANLAN","BRANDON HANLAN","Doncaster","Doncaster","L1",5,94485,0,FALSE
1408,"F","CHRIS WOOD","CHRIS WOOD","Nottingham Forest","Nottingham Forest","PL",5,51339,0,FALSE
1409,"F","DIVIN MUBAMA","DIVIN MUBAMA","Stoke","Manchester City","PL",5,165926,0,FALSE
1410,"F","FABIO BORINI","FABIO BORINI","Salford","Salford","L2",5,52228,0,FALSE
1411,"F","FLETCHER HOLMAN","FLETCHER HOLMAN","Swindon","Swindon","L2",5,169644,0,FALSE
1412,"F","IVAN AZON","GAVIN BAZUNU","Ipswich","Southampton","CH",5,122935,0.189814814814815,TRUE
1413,"F","JACK MULDOON","JACK RUDONI","Harrogate","Coventry","PL",5,119270,0.143939393939394,TRUE
1414,"F","JOE IRONSIDE","JOE IRONSIDE","Tranmere","Tranmere","L2",5,66015,0,FALSE
1415,"F","JOHN MARQUIS","JOHN MARQUIS","Shrewsbury","Shrewsbury","L2",5,52181,0,FALSE
1416,"F","KYLIAN KOUASSI","KYLIAN KOUASSI","Cambridge","Blackpool","L1",5,143711,0,FALSE
1417,"F","LEE NDLOVU","LEE NDLOVU","Notts County","Notts County","L1",5,90177,0,FALSE
1418,"F","LYNDON DYKES","LYNDON DYKES","Charlton","Charlton","CH",5,80989,0,FALSE
1419,"F","PAUL MULLIN","PAUL MULLIN","Bradford","Rotherham","L2",5,70542,0,FALSE
1420,"F","RANDAL KOLO MUANI","BRANDON POUANI","Tottenham","Burnley","CH",5,210984,0.234530175706646,TRUE
1421,"F","RONAN HALE","RONAN HALE","Gillingham","Gillingham","L2",5,111222,0,FALSE
1422,"F","RYAN ONE","RYAN ONE","Lincoln","Sheffield United","CH",5,163415,0,FALSE
1423,"F","SEB PALMER-HOULDEN","SEB PALMER-HOULDEN","Gillingham","Gillingham","L2",5,165629,0,FALSE
1424,"F","ALEXANDER ISAK","ALEXANDER ISAK","Liverpool","Liverpool","PL",4,88879,0,FALSE
1425,"F","ANTWOINE HACKFORD","ANTWOINE HACKFORD","Wimbledon","Wimbledon","L1",4,133197,0,FALSE
1426,"F","CHARLIE CATON","CHARLIE HATTON","Accrington","Grimsby","L2",4,210524,0.0732600732600733,TRUE
1427,"F","CHARLIE MCNEILL","CHARLIE MCNEILL","Sheffield Wednesday","Sheffield Wednesday","L1",4,144388,0,FALSE
1428,"F","COLBY BISHOP","COLBY BISHOP","Portsmouth","Portsmouth","CH",4,74316,0,FALSE
1429,"F","CONNOR JENNINGS","CONNOR JENNINGS","Tranmere","Tranmere","L2",4,63609,0,FALSE
1430,"F","COURTNEY BAKER-RICHARDSON","COURTNEY BAKER-RICHARDSON","Newport","Tranmere","L2",4,73572,0,FALSE
1431,"F","DANILO ORSI","DANILO ORSI","Crawley","Crawley","L2",4,114256,0,FALSE
1432,"F","EDDIE NKETIAH","EDDIE NKETIAH","Crystal Palace","Crystal Palace","PL",4,104454,0,FALSE
1433,"F","EVANN GUESSAND","EVANN GUESSAND","Crystal Palace","Aston Villa","PL",4,124994,0,FALSE
1434,"F","GEORGE LLOYD","GEORGE LLOYD","Shrewsbury","Shrewsbury","L2",4,107047,0,FALSE
1435,"F","JAKE BICKERSTAFF","JAKE BICKERSTAFF","Cheltenham","Cheltenham","L2",4,125236,0,FALSE
1436,"F","JAMAL LOWE","JAMAL LOWE","Sheffield Wednesday","Sheffield Wednesday","L1",4,66901,0,FALSE
1437,"F","JAMES COLLINS","JAMES COLLINS","Lincoln","Lincoln","CH",4,52650,0,FALSE
1438,"F","JOSH ANDREWS","JOSH ANDREWS","Gillingham","Grimsby","L2",4,137701,0,FALSE
1439,"F","KARLAN GRANT","KARLAN GRANT","West Bromwich","Charlton","CH",4,78150,0,FALSE
1440,"F","KRISTIAN DENNIS","CHRISTIAN DOIDGE","Tranmere","Newport","L2",4,77354,0.223358585858586,TRUE
1441,"F","MACAULAY LANGSTAFF","MACAULAY LANGSTAFF","Millwall","Salford","L2",4,106176,0,FALSE
1442,"F","MAMADOU DOUMBIA","MAMADOU DOUMBIA","Watford","Watford","CH",4,191105,0,FALSE
1443,"F","MARTIN SHERIF","MARTIN SHERIF","Port Vale","Everton","PL",4,171215,0,FALSE
1444,"F","MATHYS TEL","MATHYS TEL","Tottenham","Tottenham","PL",4,144206,0,FALSE
1445,"F","MILES LEABURN","MILES LEABURN","Charlton","Charlton","CH",4,165239,0,FALSE
1446,"F","RYAN LOFT","RYAN LOFT","Crawley","Cambridge","L1",4,90316,0,FALSE
1447,"F","SAMSON TOVIDE","SAMSON TOVIDE","Colchester","Colchester","L2",4,133806,0,FALSE
1448,"F","SINCLAIR ARMSTRONG","MARVIN ARMSTRONG","Bristol City","York","L2",4,164213,0.163359788359788,TRUE
1449,"F","TAIWO AWONIYI","TAIWO AWONIYI","Nottingham Forest","Nottingham Forest","PL",4,88816,0,FALSE
1450,"F","TYLER ROBERTS","TYLER ROBERTS","Mansfield","Mansfield","L1",4,82907,0,FALSE
1451,"F","VIVALDO SEMEDO","LANDON EMENALO","Watford","Chelsea","PL",4,188591,0.275132275132275,TRUE
1452,"F","WILL GOODWIN","WILL GOODWIN","Colchester","Gillingham","L2",4,134630,0,FALSE
1453,"F","WILL GRIGG","WILL GRIGG","Chesterfield","Chesterfield","L2",4,50818,0,FALSE
1454,"F","BENONY BREKI ANDRESSON","BENONY ANDRESSON","Stockport","Stockport","L1",3,142656,0.142992424242424,FALSE
1455,"F","BRADLEY IHIONVIEN","BRADLEY IHIONVIEN","Shrewsbury","Colchester","L2",3,160468,0,FALSE
1456,"F","COLE STOCKTON","COLE STOCKTON","Salford","Accrington","L2",3,63703,0,FALSE
1457,"F","CONOR MCALENY","CONOR MCGRANDLES","Harrogate","Lincoln","CH",3,66004,0.150641025641026,TRUE
1458,"F","DALE TAYLOR","DALE TAYLOR","Blackpool","Blackpool","L1",3,146018,0,FALSE
1459,"F","ELLIOTT NEVITT","ELLIOTT NEVITT","Cambridge","Oldham","L2",3,140587,0,FALSE
1460,"F","ETHAN WHEATLEY","ETHAN WHEATLEY","Bradford","Manchester United","PL",3,182604,0,FALSE
1461,"F","FEDERICO CHIESA","FEDERICO CHIESA","Liverpool","Liverpool","PL",3,90253,0,FALSE
1462,"F","GEORGINIO RUTTER","GEORGINIO RUTTER","Brighton","Brighton","PL",3,115097,0,FALSE
1463,"F","GUSTAV LINDGREN","GUSTAVO NUNES","Peterborough","Brentford","PL",3,180573,0.221367521367521,TRUE
1464,"F","HARRY GRAY","HARRY GRAY","Rotherham","Swindon","L2",3,183933,0,FALSE
1465,"F","HARRY GRAY","HARRY GRAY","Rotherham","Sheffield Wednesday","L1",3,205302,0,FALSE
1466,"F","HEE-CHAN HWANG","HWANG HEE-CHAN","Wolves","Wolves","CH",3,89327,0.206349206349206,FALSE
1467,"F","IWAN MORGAN","IWAN MORGAN","Shrewsbury","Brentford","PL",3,195231,0,FALSE
1468,"F","JAMILLE MATT","JAMES MCATEE","Walsall","Nottingham Forest","PL",3,126212,0.222222222222222,TRUE
1469,"F","JAYDEN STOCKLEY","JAYDEN STOCKLEY","Port Vale","Port Vale","L2",3,52400,0,FALSE
1470,"F","JOE GARNER","JOE GREY","Oldham","York","L2",3,126986,0.141666666666667,TRUE
1471,"F","JOSH DAVISON","JOSH DAVISON","Cheltenham","Shrewsbury","L2",3,126162,0,FALSE
1472,"F","JUSTIN OBIKWU","JUSTIN OBIKWU","Lincoln","QPR","CH",3,181845,0,FALSE
1473,"F","KAYDEN JACKSON","KAYDEN JACKSON","Bradford","Bradford","L1",3,71294,0,FALSE
1474,"F","KYOGO FURUHASHI","YUKI OHASHI","Birmingham","Blackburn","CH",3,148463,0.208080808080808,TRUE
1475,"F","LARS-JORGEN SALVESEN","LARS-JORGEN SALVESEN","Derby","Derby","CH",3,77497,0,FALSE
1476,"F","LYLE FOSTER","LYLE FOSTER","Burnley","Burnley","CH",3,119246,0,FALSE
1477,"F","MARC GUIU","MARC GUIU","Chelsea","Chelsea","PL",3,177693,0,FALSE
1478,"F","MARK HARRIS","MARK HARRIS","Oxford","Oxford","L1",3,100563,0,FALSE
1479,"F","MICHAEL SMITH","MICHAEL SMITH","Preston","Mansfield","L1",3,50130,0,FALSE
1480,"F","OLI HAWKINS","OLIVER HAWKINS","Barnet","Barnet","L2",3,78816,0.0714285714285715,FALSE
1481,"F","RUARI PATON","TRAVIS PATTERSON","Port Vale","Aston Villa","PL",3,145205,0.206439393939394,TRUE
1482,"F","RYAN HARDIE","RYAN HARDIE","Huddersfield","Wrexham","CH",3,78126,0,FALSE
1483,"F","SHAWN MCCOULSKY","SHAUN MCWILLIAMS","Harrogate","Cheltenham","L2",3,81353,0.223358585858586,TRUE
1484,"F","STEFANOS TZIMAS","STEFANOS TZIMAS","Brighton","Brighton","PL",3,172568,0,FALSE
1485,"F","TAMMY ABRAHAM","TAMMY ABRAHAM","Aston Villa","Aston Villa","PL",3,91497,0,FALSE
1486,"F","TOM BRADSHAW","TOM BRADSHAW","Barnsley","Oxford","L1",3,51785,0,FALSE
1487,"F","WILL DICKSON","WILL DICKSON","Chesterfield","Chesterfield","L2",3,166483,0,FALSE
1488,"F","WILL KEANE","WILL KEANE","Reading","Preston","CH",3,63576,0,FALSE
1489,"F","YOANE WISSA","YOANE WISSA","Newcastle","Newcastle","PL",3,88182,0,FALSE
1490,"F","ADRIEN THIBAUT","ADRIEN THIBAUT","Crewe","Crewe","L2",2,196978,0,FALSE
1491,"F","AMAD DIALLO","AMAD DIALLO","Manchester United","Manchester United","PL",2,126206,0,FALSE
1492,"F","ARNAUD KALIMUENDO","ARNAUD KALIMUENDO","Nottingham Forest","Nottingham Forest","PL",2,125448,0,FALSE
1493,"F","ASHLEY BARNES","ASHLEY BARNES","Burnley","Burnley","CH",2,46576,0,FALSE
1494,"F","BAILEY CADAMARTERI","BAILEY CADAMARTERI","Wrexham","Wrexham","CH",2,167891,0,FALSE
1495,"F","CALUM KAVANAGH","CALUM KAVANAGH","Oldham","Oldham","L2",2,154923,0,FALSE
1496,"F","CHARALAMPOS KOSTOULAS","CHARALAMPOS KOSTOULAS","Brighton","Brighton","PL",2,195201,0,FALSE
1497,"F","CHRISTIAN SAYDEE","CHRISTIAN SAYDEE","Wigan","Wigan","L1",2,126933,0,FALSE
1498,"F","CHUBA AKPOM","CHUBA AKPOM","Ipswich","Ipswich","PL",2,68532,0,FALSE
1499,"F","CONOR CHAPLIN","CONOR CHAPLIN","Portsmouth","Leicester","L1",2,79825,0,FALSE
1500,"F","DANNY INGS","DANNY INGS","Sheffield United","Sheffield United","CH",2,52481,0,FALSE
1501,"F","DARYL DIKE","EDWARD LAKE","West Bromwich","Port Vale","L2",2,218783,0.199242424242424,TRUE
1502,"F","DAVID KAMARA","DAVID KAMARA","Peterborough","Peterborough","L1",2,168837,0,FALSE
1503,"F","DION CHARLES","DION CHARLES","Huddersfield","Blackpool","L1",2,71463,0,FALSE
1504,"F","ELIEZER MAYENDA","AURELE AMENDA","Sunderland","Coventry","PL",2,139369,0.231080031080031,TRUE
1505,"F","ENIS DESTAN","ENIS DESTAN","Hull","Hull","CH",2,138850,0,FALSE
1506,"F","ESAPA OSONG","SAM LONG","Fleetwood","Oxford","L1",2,66125,0.234848484848485,TRUE
1507,"F","ESAPA OSONG","SAM LONG","Fleetwood","Salford","L2",2,133396,0.234848484848485,TRUE
1508,"F","FRANCIS OKORONKWO","FRANCIS OKORONKWO","Doncaster","Doncaster","L1",2,165947,0,FALSE
1509,"F","GEORGE BROWN","GEORGE BROWN","Sheffield Wednesday","Sheffield Wednesday","L1",2,210106,0,FALSE
1510,"F","GERARD GARNER","GERARD GARNER","Newport","Newport","L2",2,106659,0,FALSE
1511,"F","JAKE EVANS","JAKE EVANS","Northampton","Leicester","L1",2,196831,0,FALSE
1512,"F","JAMES NORWOOD","JAMES NORWOOD","Fleetwood","Fleetwood","L2",2,51911,0,FALSE
1513,"F","JOHN MCATEE","JOHN MCATEE","Bolton","Bolton","CH",2,102653,0,FALSE
1514,"F","JORDAN HUGILL","JORDAN WILLIS","Rotherham","Northampton","L2",2,62916,0.153846153846154,TRUE
1515,"F","JOSHUA ZIRKZEE","JOSHUA ZIRKZEE","Manchester United","Manchester United","PL",2,113695,0,FALSE
1516,"F","KALY SENE","KALY SENE","Middlesbrough","Middlesbrough","CH",2,132893,0,FALSE
1517,"F","KELSEY MOONEY","KELSEY MOONEY","Accrington","Accrington","L2",2,115489,0,FALSE
1518,"F","LIAM DELAP","LIAM DELAP","Chelsea","Chelsea","PL",2,133497,0,FALSE
1519,"F","LOUIS FLOWER","LOUIS FLOWER","Crawley","Crawley","L2",2,145311,0,FALSE
1520,"F","MARCUS FORSS","MARCUS FORSS","Bolton","Middlesbrough","CH",2,96132,0,FALSE
1521,"F","MATTY GODDEN","MATTY GODDEN","Charlton","Charlton","CH",2,51791,0,FALSE
1522,"F","MILAN SMIT","MILAN SMIT","Stoke","Stoke","CH",2,159240,0,FALSE
1523,"F","MO FAAL","MO FAAL","Cheltenham","Port Vale","L2",2,133548,0,FALSE
1524,"F","PRINCEWILL EHIBHATIOMHAN","PRINCEWILL EHIBHATIOMHAN","Salford","Southampton","CH",2,209649,0,FALSE
1525,"F","PROMISE OMOCHERE","PROMISE OMOCHERE","Bristol Rovers","Bristol Rovers","L2",2,117184,0,FALSE
1526,"F","SAM GALLAGHER","SAM GALLAGHER","Stoke","Stoke","CH",2,73520,0,FALSE
1527,"F","SAM VOKES","SAM VOKES","Gillingham","Gillingham","L2",2,45720,0,FALSE
1528,"F","TANTO OLAOFE","TOSIN OLOPADE","Stockport","Salford","L2",2,182816,0.25997150997151,TRUE
1529,"F","TOM CURSONS","TOM CURTIS","Harrogate","Cheltenham","L2",2,212432,0.157575757575758,TRUE
1530,"F","TREY SAMUEL-OGUNSUYI","TREY OGUNSUYI","Shrewsbury","Sunderland","PL",2,197561,0.193589743589744,TRUE
1531,"F","TYLER WALKER","KYLE WALKER","Barrow","Burnley","CH",2,50562,0.085858585858586,TRUE
1532,"F","WILSON ODOBERT","WILSON ODOBERT","Tottenham","Tottenham","PL",2,163877,0,FALSE
1534,"F","AIDEN MARSH","JADEN MEARS","Harrogate","Stoke","CH",1,209499,0.121212121212121,TRUE
1535,"F","ALFIE LLOYD","ALFIE LLOYD","Lincoln","QPR","CH",1,136407,0,FALSE
1536,"F","ALI AL-HAMADI","ALI AL HAMADI","Luton","Ipswich","PL",1,146038,0.0512820512820513,TRUE
1537,"F","ANDREAS WEIMANN","ANDREAS WEIMANN","Derby","Derby","CH",1,55370,0,FALSE
1538,"F","ANJOLA POPOOLA","ALPHONSE AREOLA","Accrington","West Ham","CH",1,57822,0.28968253968254,TRUE
1539,"F","ARMANDO BROJA","ARMANDO BROJA","Burnley","Burnley","CH",1,123411,0,FALSE
1540,"F","AUGUST PRISKE","AUGUST PRISKE","Birmingham","Birmingham","CH",1,179346,0,FALSE
1541,"F","AUGUSTUS KARGBO","AUGUSTUS KARGBO","Blackburn","Blackburn","CH",1,114454,0,FALSE
1542,"F","BOBBY WALES","BOBBY WALES","Swansea","Swansea","CH",1,165753,0,FALSE
1543,"F","BRADLEY FINK","BRADLEY FINK","Wycombe","Wycombe","L1",1,160348,0,FALSE
1544,"F","BRITT ASSOMBALONGA","BRITT ASSOMBALONGA","Barnet","Barnet","L2",1,59419,0,FALSE
1545,"F","CALLUM MORTON","CALLUM BURTON","Bristol Rovers","Wrexham","CH",1,76810,0.148018648018648,TRUE
1546,"F","CAMERON GARDNER","CAMERON GARDNER","Grimsby","Grimsby","L2",1,183214,0,FALSE
1547,"F","CHUKS ANEKE","LUKAS HORNICEK","Shrewsbury","Newcastle","PL",1,139291,0.253727753727754,TRUE
1548,"F","DAJAUNE BROWN","DAJAUNE BROWN","Port Vale","Derby","CH",1,174067,0,FALSE
1549,"F","DAVID ABIMBOLA","DAVE ABIMBOLA","Accrington","Bolton","CH",1,198052,0.128815628815629,TRUE
1550,"F","DOM DWYER","DOM DWYER","Mansfield","Mansfield","L1",1,91128,0,FALSE
1551,"F","DONNELL MCNEILLY","NATHANIEL CLYNE","Wycombe","Crystal Palace","PL",1,50127,0.283964646464646,TRUE
1553,"F","ENES UNAL","ENES UNAL","Bournemouth","Bournemouth","PL",1,71736,0,FALSE
1554,"F","GASSAN AHADME","GASSAN AHADME","Stevenage","Cambridge","L1",1,125329,0,FALSE
1555,"F","GEORGE SEBINE","GEORGE SEBINE","Huddersfield","Huddersfield","L1",1,199160,0,FALSE
1556,"F","HARRY CORNICK","HARRY CORNICK","Stevenage","Bristol City","CH",1,72467,0,FALSE
1557,"F","HARRY SMITH","HARRY SMITH","Swindon","Swindon","L2",1,94740,0,FALSE
1558,"F","IKE UGBO","IKE UGBO","Sheffield Wednesday","Sheffield Wednesday","L1",1,96786,0,FALSE
1559,"F","JACK GRIEVES","JACK GRIEVES","Watford","Watford","CH",1,160709,0,FALSE
1560,"F","JACOB BROWN","JACOB BROWN","Portsmouth","Reading","L1",1,98332,0,FALSE
1561,"F","JAMES CROLE","JAMES CROLE","Newport","Newport","L2",1,172188,0,FALSE
1562,"F","JEMIAH UMOLU","JEREMIAH CHILOKOA-MULLEN","Bromley","Wigan","L1",1,133507,0.238636363636364,TRUE
1563,"F","JOE GARDNER","CHE GARDNER","Mansfield","Stockport","L1",1,196121,0.121212121212121,TRUE
1564,"F","JOE GBODE","JOSEPH GBODE","Gillingham","Shrewsbury","L2",1,146693,0.0833333333333334,TRUE
1566,"F","JOVAN MALCOLM","JOVAN MALCOLM","Barrow","Stevenage","L1",1,134564,0,FALSE
1567,"F","JUDE SOONSUP-BELL","JUDE SOONSUP-BELL","Grimsby","Grimsby","L2",1,144396,0,FALSE
1568,"F","KANE HEMMINGS","ZACH HEMMING","Barrow","Chesterfield","L2",1,96009,0.222934472934473,TRUE
1569,"F","KIAN HARRATT","KARLAN GRANT","Oldham","Charlton","CH",1,78150,0.240740740740741,TRUE
1570,"F","KLAIDI LOLOS","KLAIDI LOLOS","Crawley","Peterborough","L1",1,111911,0,FALSE
1571,"F","LASSE NORDAS","LASSE NORDAS","Luton","Luton","L1",1,139273,0,FALSE
1572,"F","LEO FARRELL","LEO FARRELL","Barnsley","Barnsley","L1",1,195991,0,FALSE
1573,"F","LEVI AMANTCHI","LEVI ANDOH","Rochdale","York","L2",1,136072,0.194871794871795,TRUE
1574,"F","LEWIS MCCANN","LEWIS MCCANN","Fleetwood","Fleetwood","L2",1,113396,0,FALSE
1575,"F","LORENZO LUCCA","LORENT TOLAJ","Nottingham Forest","Bristol City","CH",1,126929,0.222934472934473,TRUE
1576,"F","LOUIS MOULT","LOUIS MOULT","Crewe","Crewe","L2",1,52132,0,FALSE
1577,"F","MAKENZIE KIRK","MAKENZIE KIRK","Portsmouth","Barnsley","L1",1,144243,0,FALSE
1578,"F","MANNY DUKU","MANNY DUKU","Rochdale","Rochdale","L2",1,97784,0,FALSE
1579,"F","MARCUS DINANGA","MARCUS MCGUANE","Bromley","Huddersfield","L1",1,108212,0.223809523809524,TRUE
1580,"F","MARCUS EDWARDS","MARCUS EDWARDS","Burnley","Burnley","CH",1,93680,0,FALSE
1581,"F","MARCUS WYLLIE","MARCUS IFILL","Gillingham","Bromley","L1",1,124487,0.165811965811966,TRUE
1582,"F","MARK O'MAHONY","MARK O'MAHONY","Reading","Brighton","PL",1,166677,0,FALSE
1583,"F","MEES RIJKS","MEES RIJKS","Bristol Rovers","Bristol Rovers","L2",1,158819,0,FALSE
1584,"F","MICHAEL REINDORF","MICHAEL REINDORF","Newport","Cardiff","CH",1,196411,0,FALSE
1585,"F","NIK PRELEC","NICK POWELL","Oxford","Bradford","L1",1,55513,0.221212121212121,TRUE
1586,"F","OMAR BOGLE","OMAR BOGLE","Crewe","Crewe","L2",1,79428,0,FALSE
1587,"F","OWEN DEVONPORT","OWEN DODGSON","Fleetwood","Burnley","CH",1,144274,0.23941798941799,TRUE
1588,"F","PEMI ADEROJU","KESHI ANDERSON","Peterborough","Portsmouth","CH",1,81241,0.253968253968254,TRUE
1589,"F","ROBERT BOZENIK","ROBERT BOZENIK","Stoke","Stoke","CH",1,120637,0,FALSE
1590,"F","RODRIGO MUNIZ","RODRIGO MUNIZ","Fulham","Fulham","PL",1,144419,0,FALSE
1591,"F","RONAN COUGHLAN","RONAN COUGHLAN","Fleetwood","Fleetwood","L2",1,111602,0,FALSE
1593,"F","SONNY COX","SONNY COX","Exeter","Exeter","L2",1,133477,0,FALSE
1594,"F","TAYLAN HARRIS","TAYLAN HARRIS","Tranmere","Luton","L1",1,182818,0,FALSE
1595,"F","TAYO SINGERR","OLUTAYO SINGERR","Portsmouth","Portsmouth","CH",1,201394,0.122222222222222,FALSE
1596,"F","TOBI ADEYEMO","TOBI ADEYEMO","Crawley","Crawley","L2",1,172176,0,FALSE
1597,"F","TYRELL SELLARS-FLEMING","TYRELL SELLARS-FLEMING","Grimsby","Hull","CH",1,160469,0,FALSE
1598,"F","VICTOR ADEBOYEJO","VICTOR ADEBOYEJO","Mansfield","Bromley","L1",1,78593,0,FALSE
